id,latitude,longitude,name
US1KSMP0026,38.5843,-97.6784,"LINDSBORG 0.7 NNW"
US1KSMP0028,38.3036,-97.5922,"MCPHERSON 6.0 SE"
US1KSMP0029,38.3475,-97.7883,"MCPHERSON 6.7 WSW"
US1KSMP0030,38.2157,-97.5153,"MOUNDRIDGE 1.0 N"
US1KSMP0031,38.4027,-97.5382,"GALVA 1.4 N"
US1KSMP0032,38.2038,-97.5552,"MOUNDRIDGE 2.2 W"
US1KSMP0034,38.2760,-97.8339,"INMAN 4.6 NW"
US1KSMP0036,38.5191,-97.5164,"GALVA 9.5 N"
US1KSMP0038,38.1896,-97.6031,"MOUNDRIDGE 4.8 W"
US1KSMP0048,38.3819,-97.6505,"MCPHERSON 0.9 NE"
US1KSMP0052,38.1849,-97.5914,"MOUNDRIDGE 4.3 WSW"
US1KSMP0054,38.2118,-97.6280,"MOUNDRIDGE 6.1 W"
US1KSMP0055,38.4222,-97.5594,"MCPHERSON 6.6 ENE"
US1KSMP0056,38.3759,-97.5566,"GALVA 1.1 WSW"
US1KSMP0059,38.3474,-97.5192,"GALVA 2.6 SSE"
US1KSMP0061,38.5979,-97.8192,"MARQUETTE 3.2 NNE"
US1KSMP0064,38.3848,-97.6739,"MCPHERSON 1.1 NW"
US1KSMP0066,38.4519,-97.4995,"GALVA 5.3 NNE"
US1KSMP0067,38.3632,-97.6706,"MCPHERSON 0.8 SW"
US1KSMP0068,38.3885,-97.6586,"MCPHERSON 1.2 N"
US1KSMP0069,38.5796,-97.8151,"MARQUETTE 2.1 NNE"
US1KSMP0071,38.1966,-97.7952,"INMAN 2.5 SSW"
US1KSMP0075,38.3907,-97.6715,"MCPHERSON 1.4 NNW"
US1KSMR0004,38.7227,-96.7799,"WHITE CITY 5.5 SSW"
US1KSMR0005,38.6655,-96.8934,"HERINGTON 2.8 ESE"
US1KSMR0006,38.5871,-96.8950,"HERINGTON 6.6 SSE"
US1KSMR0009,38.6923,-96.6717,"WILSEY 3.9 N"
US1KSMR0010,38.6650,-96.4902,"COUNCIL GROVE 0.3 N"
US1KSMR0011,38.6649,-96.4867,"COUNCIL GROVE 0.3 NNE"
US1KSMR0012,38.7966,-96.7264,"WHITE CITY 0.5 ENE"
US1KSMS0002,39.7405,-96.4284,"FRANKFORT 2.6 NNW"
US1KSMS0004,39.7083,-96.4130,"FRANKFORT 0.4 NE"
US1KSMS0008,39.8819,-96.7119,"HERKIMER 0.5 S"
US1KSMS0012,39.7635,-96.4195,"FRANKFORT 4.1 N"
US1KSMS0013,39.8464,-96.6172,"MARYSVILLE 1.3 E"
US1KSMS0014,39.6736,-96.6604,"BLUE RAPIDS 0.3 S"
US1KSMS0015,39.9993,-96.3529,"SUMMERFIELD 0.3 NW"
US1KSMS0017,39.6929,-96.7447,"WATERVILLE 0.2 ENE"
US1KSMS0021,39.6831,-96.6836,"BLUE RAPIDS 1.3 WNW"
US1KSMT0006,37.0103,-101.8974,"ELKHART 0.6 NNW"
US1KSMT0008,37.1167,-101.6307,"ROLLA 0.2 S"
US1KSNM0001,39.8422,-96.0664,"SENECA 0.5 N"
US1KSNM0002,39.9653,-96.0498,"SENECA 9.0 N"
US1KSNM0004,39.8413,-96.0616,"SENECA 0.4 NNE"
US1KSNM0005,39.6089,-95.9461,"GOFF 3.9 SSW"
US1KSNM0010,39.5811,-96.2034,"ONAGA 6.6 NNW"
US1KSNM0011,39.9264,-96.1450,"BAILEYVILLE 6.1 NNE"
US1KSNM0012,39.7737,-96.1828,"BAILEYVILLE 4.9 S"
US1KSNM0013,39.9641,-96.2198,"AXTELL 6.7 NNE"
US1KSNO0009,37.5743,-95.2460,"ERIE 0.4 NNW"
US1KSNO0012,37.3859,-95.3540,"PARSONS 5.7 NW"
US1KSNS0005,38.5716,-100.2294,"UTICA 5.9 SSW"
US1KSNS0006,38.6956,-100.0664,"ARNOLD 4.8 NNW"
US1KSNS0012,38.6428,-100.1690,"UTICA 0.0 E"
US1KSNS0013,38.4551,-99.9149,"NESS CITY 0.5 WNW"
US1KSNS0017,38.3339,-100.0555,"NESS CITY 11.6 SW"
US1KSNS0022,38.4360,-100.2110,"BEELER 0.7 SW"
US1KSNS0023,38.4495,-99.9054,"NESS CITY 0.3 S"
US1KSNS0027,38.5487,-99.7704,"BROWNELL 6.5 SSW"
US1KSNT0014,39.8163,-99.8978,"NORTON 1.3 SSW"
US1KSOB0005,39.2786,-98.9769,"NATOMA 6.7 NNE"
US1KSOS0004,38.5791,-95.8872,"OSAGE CITY 5.2 SW"
US1KSOS0005,38.6214,-95.8214,"OSAGE CITY 0.8 S"
US1KSOS0006,38.6819,-95.5095,"QUENEMO 7.1 N"
US1KSOS0007,38.7896,-95.7145,"SCRANTON 1.6 ENE"
US1KSOS0008,38.6208,-95.6848,"LYNDON 0.7 N"
US1KSOS0011,38.7907,-95.5750,"OVERBROOK 1.2 NW"
US1KSOS0012,38.5069,-95.6216,"MELVERN 0.9 E"
US1KSOS0013,38.7235,-95.6375,"SCRANTON 6.7 SE"
US1KSOS0019,38.7964,-95.8056,"BURLINGAME 3.5 NNE"
US1KSOS0023,38.6378,-95.8288,"OSAGE CITY 0.5 NW"
US1KSOT0002,39.2224,-97.9108,"ADA 7.0 NNW"
US1KSOT0006,39.1179,-97.6948,"MINNEAPOLIS 0.6 SE"
US1KSOT0009,39.1279,-97.6967,"MINNEAPOLIS 0.4 NE"
US1KSOT0013,38.9853,-97.6967,"CULVER 3.6 ENE"
US1KSOT0014,39.0322,-97.5946,"BENNINGTON 0.1 WNW"
US1KSOT0015,39.0059,-97.8741,"TESCOTT 0.4 SSE"
US1KSOT0016,39.1039,-97.7595,"MINNEAPOLIS 3.4 WSW"
US1KSOT0017,39.1327,-97.8367,"MINNEAPOLIS 7.2 W"
US1KSPL0006,39.7443,-99.2156,"PHILLIPSBURG 5.7 E"
US1KSPN0012,38.2103,-99.1313,"LARNED 2.5 NW"
US1KSPN0013,38.1903,-99.0979,"LARNED 0.5 NNE"
US1KSPR0002,37.7680,-98.6112,"PRESTON 3.2 WNW"
US1KSPR0003,37.6096,-98.7406,"PRATT 2.6 S"
US1KSPR0004,37.7479,-98.5366,"PRESTON 1.2 SE"
US1KSPR0012,37.7915,-98.6265,"PRESTON 4.5 WNW"
US1KSPR0014,37.4940,-98.8481,"COATS 1.7 SW"
US1KSPR0016,37.6456,-98.7378,"PRATT 0.1 SW"
US1KSPR0018,37.6908,-98.7416,"PRATT 3.1 N"
US1KSPR0021,37.6375,-98.6633,"PRATT 4.0 E"
US1KSPR0023,37.6240,-98.7030,"PRATT 2.4 SE"
US1KSPR0024,37.6491,-98.7244,"PRATT 0.7 ENE"
US1KSPR0025,37.6325,-98.5945,"PRATT 7.8 E"
US1KSPT0006,39.4738,-96.2254,"ONAGA 3.1 WSW"
US1KSPT0007,39.3047,-96.4081,"ST. GEORGE 7.9 N"
US1KSPT0011,39.4750,-96.3514,"BLAINE 3.3 SE"
US1KSPT0021,39.3677,-96.3883,"WESTMORELAND 2.3 SE"
US1KSPT0022,39.3403,-96.4406,"WESTMORELAND 4.0 SSW"
US1KSPT0034,39.2031,-96.5143,"MANHATTAN 4.2 ENE"
US1KSPT0036,39.3903,-96.6669,"OLSBURG 4.0 SW"
US1KSPT0038,39.3325,-96.5310,"MANHATTAN 10.3 NNE"
US1KSPT0039,39.2018,-96.5169,"MANHATTAN 4.0 ENE"
US1KSPT0041,39.2046,-96.4362,"ST. GEORGE 1.4 NW"
US1KSPT0042,39.1935,-96.4221,"ST. GEORGE 0.3 NW"
US1KSPT0044,39.2035,-96.3315,"WAMEGO 1.3 W"
US1KSPT0047,39.2039,-96.4151,"ST GEORGE 1.0 N"
US1KSPT0048,39.2037,-96.3760,"WAMEGO 3.6 W"
US1KSPT0049,39.2219,-96.4194,"ST GEORGE 2.2 N"
US1KSPT0050,39.2148,-96.3110,"WAMEGO 0.8 NNW"
US1KSPT0054,39.2131,-96.4575,"ST. GEORGE 2.7 NW"
US1KSPT0059,39.2726,-96.4366,"ST. GEORGE 5.8 N"
US1KSPT0061,39.4320,-96.5004,"WESTMORELAND 5.3 WNW"
US1KSRA0004,39.9094,-100.7867,"HERNDON 0.2 N"
US1KSRA0015,39.8028,-101.0430,"ATWOOD 0.5 SSW"
US1KSRA0017,39.8116,-101.0349,"ATWOOD 0.3 ENE"
US1KSRA0024,39.7881,-101.3699,"MCDONALD 0.2 N"
US1KSRA0025,39.9310,-100.7980,"HERNDON 1.7 NNW"
US1KSRA0027,39.9171,-100.9092,"LUDELL 5.4 NNE"
US1KSRA0031,39.8899,-101.2784,"MCDONALD 8.7 NE"
US1KSRC0002,38.3210,-98.2025,"LYONS 1.7 S"
US1KSRC0003,38.3769,-98.2692,"LYONS 4.2 WNW"
US1KSRC0004,38.5139,-98.1565,"GENESEO 0.2 SW"
US1KSRC0005,38.4263,-98.2383,"LYONS 5.9 NNW"
US1KSRC0007,38.4194,-98.0905,"LYONS 7.9 NE"
US1KSRC0008,38.2163,-98.2077,"STERLING 0.5 NNW"
US1KSRC0010,38.4142,-97.9488,"WINDOM 2.9 NW"
US1KSRH0003,38.5306,-99.3008,"LA CROSSE 0.5 E"
US1KSRH0004,38.5483,-99.2364,"BISON 2.9 NW"
US1KSRH0008,38.4910,-99.0520,"ALBERT 3.3 NW"
US1KSRH0010,38.3640,-99.2170,"TIMKEN 7.8 SSW"
US1KSRH0011,38.6120,-99.5320,"MCCRACKEN 2.9 NE"
US1KSRH0015,38.3628,-99.0741,"ALBERT 7.2 SSW"
US1KSRL0016,39.3278,-96.8317,"RILEY 2.1 N"
US1KSRL0017,39.2116,-96.6826,"MANHATTAN 5.2 WNW"
US1KSRL0020,39.2725,-96.7383,"MANHATTAN 9.8 NW"
US1KSRL0030,39.2056,-96.6303,"MANHATTAN 2.4 WNW"
US1KSRL0036,39.2586,-96.6257,"MANHATTAN 5.1 NNW"
US1KSRL0039,39.2172,-96.6269,"MANHATTAN 2.7 NW"
US1KSRL0043,39.2090,-96.6001,"MANHATTAN 1.4 NNW"
US1KSRL0050,39.2785,-96.7046,"MANHATTAN 8.7 NW"
US1KSRL0051,39.2355,-96.7073,"MANHATTAN 7.0 WNW"
US1KSRL0053,39.1697,-96.6315,"MANHATTAN 2.6 WSW"
US1KSRL0054,39.1807,-96.5837,"MANHATTAN 0.7 SSE"
US1KSRL0057,39.2102,-96.5137,"MANHATTAN 4.3 ENE"
US1KSRL0059,39.1314,-96.6264,"MANHATTAN 4.5 SSW"
US1KSRL0061,39.2080,-96.5753,"MANHATTAN 1.5 NNE"
US1KSRL0064,39.1776,-96.6121,"MANHATTAN 1.5 SW"
US1KSRL0067,39.2200,-96.5759,"MANHATTAN 2.2 NNE"
US1KSRL0076,39.1612,-96.6031,"MANHATTAN 2.1 SSW"
US1KSRN0004,37.9550,-98.0501,"PARTRIDGE 2.5 ESE"
US1KSRN0005,37.7996,-98.2826,"LANGDON 4.3 SSE"
US1KSRN0007,37.7636,-97.7399,"ANDALE 6.4 WSW"
US1KSRN0008,37.7803,-98.0134,"PRETTY PRAIRIE 0.3 E"
US1KSRN0011,37.8787,-97.9772,"SOUTH HUTCHINSON 10.5 S"
US1KSRN0016,38.0370,-97.9392,"SOUTH HUTCHINSON .7 NNE"
US1KSRN0019,37.9798,-98.2864,"PLEVNA 1.4 NE"
US1KSRN0020,38.0835,-97.9159,"HUTCHINSON 1.2 N"
US1KSRN0025,37.8538,-97.9402,"PRETTY PRAIRIE 6.7 NE"
US1KSRN0030,37.8186,-98.1545,"ARLINGTON 5.5 SSE"
US1KSRN0035,37.9947,-98.0685,"PARTRIDGE 2.3 NE"
US1KSRN0037,38.0341,-97.9229,"HUTCHINSON 2.2 SSW"
US1KSRN0049,37.8043,-97.9718,"PRETTY PRAIRIE 3.1 ENE"
US1KSRN0053,38.0148,-98.0990,"PARTRIDGE 3.3 N"
US1KSRN0055,38.0130,-98.3270,"PLEVNA 3.1 NNW"
US1KSRN0059,37.9060,-97.7831,"HAVEN 0.3 NNW"
US1KSRN0061,38.0113,-97.8289,"HUTCHINSON 6.0 SE"
US1KSRN0062,38.0675,-97.9602,"HUTCHINSON 2.5 W"
US1KSRN0065,37.8547,-97.7999,"HAVEN 3.5 SSW"
US1KSRN0072,38.0876,-97.9410,"HUTCHINSON 2.1 NW"
US1KSRN0073,38.1514,-98.1000,"NICKERSON 0.8 WNW"
US1KSRO0004,39.3363,-99.5959,"DAMAR 1.4 NNW"
US1KSRO0006,39.4666,-99.4622,"STOCKTON 10.4 WNW"
US1KSRO0010,39.2255,-99.3064,"PLAINVILLE 0.7 SSW"
US1KSRO0011,39.2245,-99.3023,"PLAINVILLE 0.7 S"
US1KSRP0003,39.8840,-97.6333,"BELLEVILLE 4.2 N"
US1KSRP0007,39.8159,-97.6332,"BELLEVILLE 0.5 S"
US1KSRP0008,39.8703,-97.8949,"COURTLAND 6.1 N"
US1KSRP0009,39.9369,-97.8317,"REPUBLIC 1.0 NNW"
US1KSRP0010,39.8136,-97.7807,"SCANDIA 1.1 N"
US1KSRP0012,39.8664,-97.5016,"CUBA 5.0 NNW"
US1KSRP0013,39.8184,-97.6237,"BELLEVILLE 0.6 ESE"
US1KSRP0014,39.7996,-97.4549,"CUBA 0.2 SSE"
US1KSRS0003,38.7588,-98.5778,"DORRANCE 6.1 S"
US1KSRS0006,38.8423,-98.5909,"DORRANCE 0.3 S"
US1KSRS0010,38.9837,-98.9419,"RUSSELL 8.1 NW"
US1KSRS0011,38.7716,-98.9851,"MILBERGER 5.0 NW"
US1KSRS0023,39.1156,-98.6920,"LURAY 0.2 S"
US1KSRS0027,38.8577,-98.8746,"RUSSELL 2.4 SSW"
US1KSRS0030,39.0562,-98.8450,"RUSSELL 11.8 NNE"
US1KSRS0032,38.8892,-98.8615,"RUSSELL 0.4 WNW"
US1KSRS0035,38.8999,-98.8512,"RUSSELL 0.8 N"
US1KSRS0036,38.8282,-98.5255,"WILSON 2.8 W"
US1KSRS0037,38.8259,-98.5251,"DORRANCE 3.8 ESE"
US1KSRS0039,38.8879,-98.8523,"RUSSELL 0.1 E"
US1KSRS0040,39.1148,-98.6943,"LURAY 0.1 W"
US1KSRS0043,38.7110,-98.6263,"DORRANCE 9.6 SSW"
US1KSSA0003,38.8851,-97.8242,"BROOKVILLE 8.0 NNE"
US1KSSA0006,38.8059,-97.6207,"SALINA 0.7 SSW"
US1KSSA0011,38.9162,-97.5999,"SALINA 7.0 N"
US1KSSA0013,38.8047,-97.6190,"SALINA 0.8 S"
US1KSSA0014,38.8565,-97.8883,"BROOKVILLE 5.9 NNW"
US1KSSA0015,38.6454,-97.5381,"ASSARIA 4.3 SE"
US1KSSA0017,38.8897,-97.6653,"SALINA 5.7 NNW"
US1KSSA0020,38.7149,-97.4096,"GYPSUM 1.1 NE"
US1KSSA0022,38.8396,-97.5746,"SALINA 2.9 NE"
US1KSSA0026,38.9344,-97.5635,"SALINA 8.7 NNE"
US1KSSA0027,38.7091,-97.5504,"ASSARIA 3.5 NE"
US1KSSA0028,38.9473,-97.7380,"CULVER 1.8 SE"
US1KSSA0029,38.8897,-97.8461,"BROOKVILLE 8.1 N"
US1KSSA0038,38.8471,-97.5090,"SALINA 6.2 ENE"
US1KSSA0047,38.8311,-97.5671,"SALINA 2.9 ENE"
US1KSSA0049,38.9013,-97.5317,"NEW CAMBRIA 2.1 NW"
US1KSSA0055,38.6193,-97.5200,"ASSARIA 6.2 SE"
US1KSSA0056,38.7672,-97.5657,"SALINA 4.4 SE"
US1KSSA0057,38.6388,-97.8022,"FALUN 3.2 SW"
US1KSSA0059,38.8408,-97.7246,"SALINA 6.0 WNW"
US1KSSA0060,38.8189,-97.6157,"SALINA 0.2 NNE"
US1KSSA0061,38.8122,-97.6120,"SALINA 0.4 SE"
US1KSSA0063,38.7856,-97.6015,"SALINA 2.3 SSE"
US1KSSA0066,38.8177,-97.6140,"SALINA 0.2 ENE"
US1KSSA0068,38.8293,-97.5764,"SALINA 2.4 ENE"
US1KSSC0006,38.3669,-100.9354,"SCOTT CITY 7.9 S"
US1KSSC0008,38.5263,-100.7190,"SCOTT CITY 10.7 ENE"
US1KSSC0010,38.5985,-100.8896,"SCOTT CITY 8.3 N"
US1KSSC0011,38.5559,-101.0731,"SCOTT CITY 10.3 WNW"
US1KSSC0012,38.6550,-100.9135,"SCOTT CITY 12.1 N"
US1KSSC0016,38.4766,-100.9201,"SCOTT CITY 0.7 WSW"
US1KSSC0017,38.4670,-100.9087,"SCOTT CITY 0.9 S"
US1KSSC0018,38.5450,-100.9429,"SCOTT CITY 4.9 NNW"
US1KSSC0019,38.4749,-100.9185,"SCOTT CITY 0.6 WSW"
US1KSSD0002,39.2782,-100.4497,"HOXIE 5.3 S"
US1KSSD0008,39.1816,-100.2573,"QUINTER 8.0 N"
US1KSSD0011,39.3551,-100.4416,"HOXIE 0.1 W"
US1KSSD0012,39.2302,-100.5723,"HOXIE 11.2 SW"
US1KSSF0002,37.9185,-98.5080,"STAFFORD 5.9 ESE"
US1KSSF0003,37.9608,-98.6005,"STAFFORD 0.2 SSW"
US1KSSF0004,38.0569,-98.4742,"STAFFORD 9.4 NE"
US1KSSF0012,37.9582,-98.9731,"MACKSVILLE 0.3 WNW"
US1KSSF0017,38.2409,-98.7499,"GREAT BEND 8.9 SSE"
US1KSSG0002,37.6916,-97.4797,"MAIZE 5.7 S"
US1KSSG0003,37.7248,-97.4786,"MAIZE 3.4 SSW"
US1KSSG0010,37.6847,-97.4188,"WICHITA 3 E"
US1KSSG0019,37.6753,-97.2966,"WICHITA 2.7 ESE"
US1KSSG0020,37.6903,-97.4893,"WICHITA 8.0 W"
US1KSSG0033,37.7030,-97.2574,"WICHITA 4.5 ENE"
US1KSSG0052,37.7176,-97.4558,"WICHITA 6.9 NW"
US1KSSG0063,37.7926,-97.5728,"COLWICH 2.1 WNW"
US1KSSG0065,37.6352,-97.7777,"CHENEY 0.5 NNE"
US1KSSG0069,37.7953,-97.3761,"WICHITA 7.4 NNW"
US1KSSG0071,37.7033,-97.1726,"WICHITA 9.0 E"
US1KSSG0074,37.6588,-97.2296,"WICHITA 6.4 ESE"
US1KSSG0076,37.6911,-97.4288,"WICHITA 4.7 W"
US1KSSG0084,37.8257,-97.3119,"PARK CITY 2.1 NNE"
US1KSSG0085,37.5640,-97.5150,"CLEARWATER 4.1 N"
US1KSSG0091,37.6778,-97.6665,"GARDEN PLAIN 1.4 NE"
US1KSSG0092,37.6075,-97.4946,"CLEARWATER 7.0 N"
US1KSSG0095,37.5901,-97.2500,"DERBY 2.9 N"
US1KSSG0098,37.8874,-97.5162,"BENTLEY 0.1 NNW"
US1KSSG0100,37.7601,-97.2766,"BEL AIRE 0.5 WSW"
US1KSSG0111,37.6549,-97.4434,"WICHITA 5.9 WSW"
US1KSSG0112,37.5574,-97.4735,"CLEARWATER 3.9 NNE"
US1KSSG0114,37.5195,-97.3142,"HAYSVILLE 3.8 SSE"
US1KSSG0115,37.5036,-97.5030,"CLEARWATER 0.2 SSW"
US1KSSG0116,37.6703,-97.5770,"GODDARD 0.7 N"
US1KSSG0117,37.7656,-97.5361,"COLWICH 1.1 S"
US1KSSG0124,37.6961,-97.4578,"WICHITA 6.3 W"
US1KSSG0125,37.5135,-97.4049,"PECK 3.0 NW"
US1KSSG0126,37.7333,-97.6446,"ANDALE 4.2 SSW"
US1KSSG0127,37.7185,-97.2352,"WICHITA 6.3 ENE"
US1KSSG0129,37.7639,-97.2651,"BEL AIRE 0.2 ESE"
US1KSSG0130,37.8654,-97.3226,"VALLEY CENTER 3.5 NE"
US1KSSG0133,37.7532,-97.4182,"MAIZE 2.9 ESE"
US1KSSG0140,37.6668,-97.6829,"GARDEN PLAIN 0.4 N"
US1KSSG0141,37.6959,-97.4329,"WICHITA 5.0 W"
US1KSSG0143,37.6985,-97.3531,"WICHITA 1.0 NW"
US1KSSG0144,37.7678,-97.2798,"BEL AIRE 0.7 WNW"
US1KSSG0145,37.5068,-97.4999,"CLEARWATER 0.1 NE"
US1KSSG0151,37.6993,-97.3737,"WICHITA 1.9 WNW"
US1KSSG0157,37.5031,-97.6918,"VIOLA 3.0 WNW"
US1KSSG0159,37.5831,-97.2616,"DERBY 2.3 N"
US1KSSG0162,37.7906,-97.6229,"ANDALE 0.4 ESE"
US1KSSG0164,37.5928,-97.5230,"CLEARWATER 6.1 N"
US1KSSG0165,37.8678,-97.4684,"SEDGWICK 4.2 SSW"
US1KSSG0174,37.8044,-97.2092,"WICHITA 10.9 NE"
US1KSSG0176,37.5936,-97.6075,"GODDARD 4.9 SSW"
US1KSSG0179,37.6538,-97.3028,"WICHITA 3.2 SE"
US1KSSG0182,37.7181,-97.3876,"WICHITA 3.2 NW"
US1KSSG0184,37.7709,-97.3686,"WICHITA 5.9 NNW"
US1KSSH0002,39.4914,-101.6326,"GOODLAND 11 NNE"
US1KSSH0003,39.3523,-101.7007,"GOODLAND 0.5 ENE"
US1KSSH0004,39.3542,-101.6996,"GOODLAND 0.5 ENE"
US1KSSH0014,39.2056,-101.8748,"GOODLAND 13.2 SW"
US1KSSH0016,39.3797,-101.8979,"GOODLAND 10.3 WNW"
US1KSSH0021,39.4514,-101.8931,"GOODLAND 12.1 NW"
US1KSSH0031,39.5115,-101.5732,"EDSON 12.7 N"
US1KSSH0032,39.1346,-101.8763,"GOODLAND 17.3 SSW"
US1KSSH0033,39.5168,-101.9302,"GOODLAND 16.6 NW"
US1KSSH0035,39.3340,-101.7031,"GOODLAND 1.1 SSE"
US1KSSM0002,39.7818,-98.7849,"SMITH CENTER 0.2 NW"
US1KSSM0004,39.8121,-98.5605,"LEBANON 0.2 WNW"
US1KSSM0012,39.7835,-98.7827,"SMITH CENTER 0.3 N"
US1KSSN0005,39.0149,-95.5367,"TOPEKA 8.5 E"
US1KSSN0009,38.9847,-95.6161,"TOPEKA 5.5 SE"
US1KSSN0016,39.0252,-95.7272,"TOPEKA 2.1 WSW"
US1KSSN0022,38.9420,-95.6314,"BERRYTON 0.1 NNE"
US1KSSN0025,39.0202,-95.7458,"TOPEKA 3.2 WSW"
US1KSSN0027,39.0121,-95.7326,"TOPEKA 2.8 SW"
US1KSSN0034,39.0312,-95.7415,"TOPEKA 2.7 W"
US1KSSN0037,39.0068,-95.7367,"TOPEKA 3.2 SW"
US1KSSN0039,38.9578,-95.9645,"MAPLE HILL 9.5 SSE"
US1KSSN0043,39.0645,-95.8700,"TOPEKA 9.7 W"
US1KSSN0044,39.0128,-95.7785,"TOPEKA 5.0 WSW"
US1KSSN0046,38.9872,-95.6565,"TOPEKA 4.0 SSE"
US1KSSN0049,39.1564,-95.8925,"ROSSVILLE 3.4 ENE"
US1KSSN0050,38.9825,-95.7277,"TOPEKA 4.3 SSW"
US1KSSN0051,38.9559,-95.8480,"TOPEKA 10.1 SW"
US1KSSN0052,39.2073,-95.6693,"TOPEKA 11.8 N"
US1KSSN0054,39.1756,-95.9870,"ROSSVILLE 3.4 NW"
US1KSSN0055,39.1906,-95.6448,"TOPEKA 10.9 NNE"
US1KSST0006,37.6066,-101.7774,"JOHNSON CITY 2.9 NNW"
US1KSST0010,37.3894,-101.9987,"MANTER 11.3 SW"
US1KSSU0008,37.4564,-97.3138,"MULVANE 4.3 WSW"
US1KSSU0014,37.1558,-97.5905,"CALDWELL 8.4 N"
US1KSSU0029,37.4216,-97.3684,"PECK 4.0 S"
US1KSSV0012,37.0532,-101.4670,"HUGOTON 10.8 SW"
US1KSSV0018,37.1840,-101.3521,"HUGOTON 0.6 NNW"
US1KSSV0019,37.3239,-101.2081,"MOSCOW 0.1 SW"
US1KSSV0020,37.3236,-101.2064,"MOSCOW 0.1 S"
US1KSSW0002,37.2050,-100.7028,"KISMET 0.1 W"
US1KSSW0008,37.3303,-100.8350,"KISMET 11.4 NW"
US1KSSW0011,37.3591,-100.9236,"SATANTA 6.4 SSE"
US1KSSW0012,37.0414,-100.9374,"LIBERAL 0.3 SSW"
US1KSTH0010,39.3998,-101.0638,"COLBY 1.3 NW"
US1KSTH0011,39.3898,-101.0453,"COLBY 0.1 NNE"
US1KSTH0017,39.4003,-101.0280,"COLBY 1.3 NE"
US1KSTH0018,39.3947,-101.0509,"COLBY 0.6 NNW"
US1KSTH0020,39.2971,-101.2614,"LEVANT 6.9 SSW"
US1KSTH0022,39.4174,-100.9804,"COLBY 4.1 ENE"
US1KSTH0027,39.5180,-101.1631,"COLBY 11.0 NW"
US1KSTH0031,39.3487,-101.0565,"COLBY 2.8 SSW"
US1KSTR0005,38.9058,-99.8469,"TREGO CENTER 3.4 ENE"
US1KSTR0006,38.9872,-99.8919,"WAKEENEY 2.6 SSW"
US1KSTR0007,38.9265,-99.6632,"ELLIS 5.6 W"
US1KSTR0008,38.8258,-99.7997,"CEDAR BLUFF 4.9 NW"
US1KSTR0010,39.0094,-99.7883,"WAKEENEY 5.1 E"
US1KSTR0013,39.0317,-99.8902,"WAKEENEY 0.7 NW"
US1KSTR0017,38.9439,-99.6525,"ELLIS 5.1 W"
US1KSTR0018,38.8157,-99.9655,"TREGO CENTER 5.7 SW"
US1KSTR0024,38.7252,-100.1313,"UTICA 6.1 NNE"
US1KSTR0025,38.8972,-99.6144,"ELLIS 4.0 SW"
US1KSTR0027,38.7654,-100.0602,"UTICA 10.3 NE"
US1KSTR0029,38.9578,-99.9583,"WAKEENEY 6.1 SW"
US1KSTR0030,39.1187,-99.6477,"ELLIS 13.5 NNW"
US1KSTR0031,39.1237,-99.6923,"ELLIS 14.8 NNW"
US1KSTR0032,39.0160,-100.0903,"COLLYER 2.1 SE"
US1KSTR0037,38.8997,-99.7875,"WAKEENEY 9.9 SSE"
US1KSTR0038,39.1074,-99.9071,"WAKEENEY 6.0 NNW"
US1KSTR0039,38.9071,-99.9466,"WAKEENEY 8.8 SSW"
US1KSTR0040,38.9437,-99.7479,"OGALLAH 2.7 SSW"
US1KSTR0041,39.0013,-100.0928,"COLLYER 2.9 SSE"
US1KSTR0043,39.1282,-99.6253,"PALCO 9.3 SSW"
US1KSTR0046,38.8682,-99.6054,"ELLIS 5.3 SSW"
US1KSTR0047,38.9925,-100.0566,"COLLYER 4.5 SE"
US1KSWA0001,38.7497,-101.7429,"SHARON SPRINGS 10 S"
US1KSWA0004,38.7776,-101.8631,"SHARON SPRINGS 10.0 SW"
US1KSWA0009,38.8657,-101.9621,"WESKAN 0.4 NNW"
US1KSWA0010,38.7704,-101.6773,"SHARON SPRINGS 9.4 SSE"
US1KSWA0011,38.7869,-101.6350,"SHARON SPRINGS 9.7 SE"
US1KSWA0012,38.8421,-101.7516,"SHARON SPRINGS 3.6 S"
US1KSWB0004,39.0674,-96.3800,"ALMA 6.1 NW"
US1KSWB0005,39.1074,-96.2893,"WAMEGO 6.8 S"
US1KSWB0009,38.8674,-96.4872,"ALTA VISTA 0.2 NNE"
US1KSWB0010,38.9282,-95.9907,"MAPLE HILL 11.1 S"
US1KSWH0005,38.3936,-101.3852,"LEOTI 6.4 SSW"
US1KSWH0008,38.2782,-101.2915,"LEOTI 14.6 SSE"
US1KSWH0011,38.6553,-101.4678,"LEOTI 13.3 NNW"
US1KSWH0013,38.4795,-101.3627,"LEOTI 0.4 SW"
US1KSWL0017,37.6153,-95.5966,"ALTOONA 7.2 NNE"
US1KSWL0018,37.5296,-95.8177,"FREDONIA 0.4 SE"
US1KSWS0002,39.6189,-96.9377,"GREENLEAF 7.8 SSE"
US1KSWS0005,39.9181,-97.0125,"WASHINGTON 7.3 NNE"
US1KSWS0008,39.7548,-96.9209,"GREENLEAF 3.7 ENE"
US1KSWS0012,39.7848,-97.2160,"MORROWVILLE 4.8 SSW"
US1KSWS0013,39.6251,-97.1442,"PALMER 0.6 SSW"
