0815,TMIN,58,,,C,
0815,PRCP,47,,,C,
0816,TMAX,87,,,C,
0816,TMIN,12,,,C,
0816,PRCP,2,,,C,
0817,TMAX,225,,,C,
0817,TMIN,-1,,,C,
0817,PRCP,0,,,C,
0818,TMAX,248,,,C,
0818,TMIN,102,,,C,
0818,PRCP,0,,,C,
0819,TMAX,260,,,C,
0819,TMIN,66,,,C,
0819,PRCP,0,,,C,
0820,TMAX,269,,,C,
0820,TMIN,121,,,C,
0820,PRCP,0,,,C,
0821,TMAX,287,,,C,
0821,TMIN,132,,,C,
0821,PRCP,0,,,C,
0822,TMAX,295,,,C,
0822,TMIN,89,,,C,
0822,PRCP,48,,,C,
0824,TMAX,103,,,C,
0824,TMIN,58,,,C,
0824,PRCP,302,,,C,
0825,TMAX,100,,,C,
0825,TMIN,62,,,C,
0825,PRCP,444,,,C,
0826,TMAX,133,,,C,
0826,TMIN,65,,,C,
0826,PRCP,13,,,C,
0827,TMAX,184,,,C,
0827,TMIN,66,,,C,
0827,PRCP,0,,,C,
0828,TMAX,242,,,C,
0828,TMIN,79,,,C,
0828,PRCP,0,,,C,
0829,TMAX,215,,,C,
0829,TMIN,76,,,C,
0829,PRCP,11,,,C,
0830,TMAX,182,,,C,
0830,TMIN,24,,,C,
0830,PRCP,0,,,C,
0831,TMAX,193,,,C,
0831,TMIN,25,,,C,
0831,PRCP,0,,,C,
0901,TMAX,133,,,C,
0901,TMIN,92,,,C,
0901,PRCP,225,,,C,
0902,TMAX,159,,,C,
0902,TMIN,32,,,C,
0902,PRCP,11,,,C,
0903,TMAX,109,,,C,
0903,TMIN,13,,,C,
0903,PRCP,7,,,C,
0904,TMAX,154,,,C,
0904,TMIN,11,,,C,
0904,PRCP,2,,,C,
0905,TMAX,130,,,C,
0905,TMIN,42,,,C,
0905,PRCP,0,,,C,
0906,TMAX,102,,,C,
0906,TMIN,29,,,C,
0906,PRCP,60,,,C,
0907,TMAX,129,,,C,
0907,TMIN,7,,,C,
0907,PRCP,0,,,C,
0908,TMAX,140,,,C,
0908,TMIN,32,,,C,
0908,PRCP,146,,,C,
0909,TMAX,108,,,C,
0909,TMIN,14,,,C,
0909,PRCP,0,,,C,
0910,TMAX,104,,,C,
0910,TMIN,18,,,C,
0910,PRCP,2,,,C,
0911,TMAX,133,,,C,
0911,TMIN,2,,,C,
0911,PRCP,0,,,C,
0912,TMAX,152,,,C,
0912,TMIN,33,,,C,
0912,PRCP,0,,,C,
0913,TMAX,126,,,C,
0913,TMIN,63,,,C,
0913,PRCP,5,,,C,
0914,TMAX,92,,,C,
0914,TMIN,-9,,,C,
0914,PRCP,7,,,C,
0915,TMAX,91,,,C,
0915,TMIN,-1,,,C,
0915,PRCP,32,,,C,
0916,TMAX,53,,,C,
0916,TMIN,-5,,,C,
0916,PRCP,27,,,C,
0917,TMAX,52,,,C,
0917,TMIN,-18,,,C,
0917,PRCP,10,,,C,
0918,TMAX,65,,,C,
0918,TMIN,-33,,,C,
0918,PRCP,0,,,C,
0919,TMAX,92,,,C,
0919,TMIN,34,,,C,
0919,PRCP,32,,,C,
0920,TMAX,94,,,C,
0920,TMIN,39,,,C,
0920,PRCP,6,,,C,
0921,TMAX,93,,,C,
0921,TMIN,39,,,C,
0921,PRCP,4,,,C,
0922,TMAX,131,,,C,
0922,TMIN,-20,,,C,
0922,PRCP,2,,,C,
0923,TMAX,148,,,C,
0923,TMIN,-47,,,C,
0923,PRCP,2,,,C,
0925,TMAX,164,,,C,
0925,TMIN,-2,,,C,
0926,TMAX,167,,,C,
0926,TMIN,52,,,C,
0926,PRCP,0,,,C,
0927,TMAX,248,,,C,
0927,TMIN,44,,,C,
0927,PRCP,4,,,C,
0928,TMAX,66,,,C,
0928,TMIN,-42,,,C,
0928,PRCP,0,,,C,
0929,TMAX,86,,,C,
0929,TMIN,-24,,,C,
0929,PRCP,0,,,C,
0930,TMAX,132,,,C,
0930,TMIN,20,,,C,
0930,PRCP,0,,,C,
1001,TMAX,157,,,C,
1001,TMIN,21,,,C,
1001,PRCP,0,,,C,
1002,TMAX,167,,,C,
1002,TMIN,92,,,C,
1002,PRCP,9,,,C,
1003,TMAX,93,,,C,
1003,TMIN,30,,,C,
1003,PRCP,379,,,C,
1004,TMAX,76,,,C,
1004,TMIN,19,,,C,
1004,PRCP,70,,,C,
1005,TMAX,36,,,C,
1005,TMIN,-5,,,C,
1005,PRCP,2,,,C,
1006,TMAX,44,,,C,
1006,TMIN,-3,,,C,
1006,PRCP,25,,,C,
1007,TMAX,55,,,C,
1007,TMIN,-4,,,C,
1007,PRCP,13,,,C,
1008,TMAX,35,,,C,
1008,TMIN,14,,,C,
1008,PRCP,4,,,C,
1009,TMAX,64,,,C,
1009,TMIN,35,,,C,
1009,PRCP,12,,,C,
1010,TMAX,38,,,C,
1010,TMIN,-4,,,C,
1010,PRCP,18,,,C,
1011,TMAX,57,,,C,
1011,TMIN,-4,,,C,
1011,PRCP,31,,,C,
1012,TMAX,148,,,C,
1012,TMIN,56,,,C,
1012,PRCP,0,,,C,
